,Text,File_name,book_id
10,neighbour hew wood hand fetcheth stroke axe cut tree head slippeth helve lighteth upon neighbour die shall flee unto one cities live lest avenger blood pursue slayer heart hot overtake way long slay whereas worthy death inasmuch hated time past wherefore command thee saying thou shalt separate three cities thee lord thy god enlarge thy coast hath sworn unto thy fathers give thee land promised give unto thy fathers,bible-kjv.txt,0
11,philistines land judah david smote twilight even unto evening next day escaped man save four hundred young men rode upon camels fled david recovered amalekites carried away david rescued two wives nothing lacking neither small great neither sons daughters neither spoil thing taken david recovered david took flocks herds drave cattle said david spoil david came two hundred men faint could,bible-kjv.txt,0
12,thousand men said disciples make sit fifties company made sit took five loaves two fishes looking heaven blessed brake gave disciples set multitude eat filled taken fragments remained twelve baskets came pass alone praying disciples asked saying say people answering said john baptist say elias others say one,bible-kjv.txt,0
13,could herod feared john knowing man holy observed heard many things heard gladly convenient day come herod birthday made supper lords high captains chief estates galilee daughter said herodias came danced pleased herod sat king said unto damsel ask whatsoever thou wilt give thee sware unto whatsoever thou shalt ask give thee unto half kingdom went forth,bible-kjv.txt,0
14,moses made haste bowed head toward earth worshipped said found grace thy sight lord let lord pray thee go among us stiffnecked people pardon iniquity sin take us thine inheritance said behold make covenant thy people marvels done earth nation people among thou art shall see work lord terrible thing thee observe thou command thee day behold drive,bible-kjv.txt,0
15,shinar arioch king ellasar four kings five vale siddim full slimepits kings sodom gomorrah fled fell remained fled mountain took goods sodom gomorrah victuals went way took lot abram brother son dwelt sodom goods departed came one escaped told abram hebrew dwelt plain mamre amorite brother eshcol brother aner confederate abram abram heard brother taken captive armed trained,bible-kjv.txt,0
16,thyself thy record true jesus answered said unto though bear record yet record true know whence came whither go ye tell whence come whither go ye judge flesh judge man yet judge judgment true alone father sent also written law testimony two men true one bear witness father sent beareth witness said unto thy father jesus answered ye neither know,bible-kjv.txt,0
17,hazarshual beersheba villages thereof ziklag mekonah villages thereof enrimmon zareah jarmuth zanoah adullam villages lachish fields thereof azekah villages thereof dwelt beersheba unto valley hinnom children also benjamin geba dwelt michmash aija bethel villages anathoth nob ananiah hazor ramah gittaim hadid zeboim neballat lod ono valley craftsmen levites divisions judah,bible-kjv.txt,0
18,shall eunuchs palace king babylon said hezekiah unto isaiah good word lord thou hast spoken said good peace truth days rest acts hezekiah might made pool conduit brought water city written book chronicles kings judah hezekiah slept fathers manasseh son reigned stead manasseh twelve years old began reign reigned fifty five years jerusalem mother name hephzibah,bible-kjv.txt,0
19,flood waters moved like rivers saith go cover earth destroy city inhabitants thereof come ye horses rage ye chariots let mighty men come forth ethiopians libyans handle shield lydians handle bend bow day lord god hosts day vengeance may avenge adversaries sword shall devour shall satiate made drunk blood lord god hosts hath sacrifice north country river euphrates go gilead take balm,bible-kjv.txt,0
20,spoken saying lord longsuffering great mercy forgiving iniquity transgression means clearing guilty visiting iniquity fathers upon children unto third fourth generation pardon beseech thee iniquity people according unto greatness thy mercy thou hast forgiven people egypt even lord said pardoned according thy word truly live earth shall filled glory lord men seen glory miracles egypt wilderness tempted ten times hearkened,bible-kjv.txt,0
21,door unto thee shall desire thou shalt rule cain talked abel brother came pass field cain rose abel brother slew lord said unto cain abel thy brother said know brother keeper said hast thou done voice thy brother blood crieth unto ground art thou cursed earth hath opened mouth receive thy brother blood thy hand thou tillest ground shall henceforth yield unto thee strength fugitive,bible-kjv.txt,0
22,city supposing dead howbeit disciples stood round rose came city next day departed barnabas derbe preached gospel city taught many returned lystra iconium antioch confirming souls disciples exhorting continue faith must much tribulation enter kingdom god ordained elders every church prayed fasting commended lord believed passed throughout pisidia came pamphylia,bible-kjv.txt,0
23,moabite eliel obed jasiel mesobaite came david ziklag yet kept close saul son kish among mighty men helpers war armed bows could use right hand left hurling stones shooting arrows bow even saul brethren benjamin chief ahiezer joash sons shemaah gibeathite jeziel pelet sons azmaveth berachah jehu antothite ismaiah gibeonite mighty man among thirty thirty jeremiah jahaziel johanan,bible-kjv.txt,0
24,feared lord thought upon name shall mine saith lord hosts day make jewels spare man spareth son serveth shall ye return discern righteous wicked serveth god serveth behold day cometh shall burn oven proud yea wickedly shall stubble day cometh shall burn saith lord hosts shall leave neither root branch unto fear name shall sun,bible-kjv.txt,0
25,fifth rib spear came behind fell died place came pass many came place asahel fell died stood still joab also abishai pursued abner sun went come hill ammah lieth giah way wilderness gibeon children benjamin gathered together abner became one troop stood top hill abner called joab said shall sword devour ever knowest thou bitterness latter end long shall ere thou bid,bible-kjv.txt,0
26,forsaken served strange gods land shall ye serve strangers land declare house jacob publish judah saying hear foolish people without understanding eyes see ears hear fear ye saith lord ye tremble presence placed sand bound sea perpetual decree pass though waves thereof toss yet prevail though roar yet pass people hath revolting rebellious heart,bible-kjv.txt,0
27,come unto thee return fight prince persia gone forth lo prince grecia shall come shew thee noted scripture truth none holdeth things michael prince also first year darius mede even stood confirm strengthen shew thee truth behold shall stand yet three kings persia fourth shall far richer strength riches shall stir realm grecia mighty king shall stand shall,bible-kjv.txt,0
28,wilderness fed asses zibeon father children anah dishon aholibamah daughter anah children dishon hemdan eshban ithran cheran children ezer bilhan zaavan akan children dishan uz aran dukes came horites duke lotan duke shobal duke zibeon duke anah duke dishon duke ezer duke dishan dukes came hori among dukes land seir kings reigned land edom reigned king,bible-kjv.txt,0
29,synagogue called synagogue libertines cyrenians alexandrians cilicia asia disputing stephen able resist wisdom spirit spake suborned men said heard speak blasphemous words moses god stirred people elders scribes came upon caught brought council set false witnesses said man ceaseth speak blasphemous words holy place law heard say jesus nazareth shall destroy place,bible-kjv.txt,0
30,faint could go brook besor found egyptian field brought david gave bread eat made drink water gave piece cake figs two clusters raisins eaten spirit came eaten bread drunk water three days three nights david said unto belongest thou whence art thou said young man egypt servant amalekite master left three days agone fell sick made invasion upon,bible-kjv.txt,0
31,gone without strength pursuer jerusalem remembered days affliction miseries pleasant things days old people fell hand enemy none help adversaries saw mock sabbaths jerusalem hath grievously sinned therefore removed honoured despise seen nakedness yea sigheth turneth backward filthiness skirts remembereth last end therefore came wonderfully comforter lord behold affliction enemy hath magnified adversary hath spread hand upon pleasant things,bible-kjv.txt,0
32,heinous crime yea iniquity punished judges fire consumeth destruction would root mine increase despise cause manservant maidservant contended shall god riseth visiteth shall answer made womb make one fashion us womb withheld poor desire caused eyes widow fail eaten morsel alone fatherless hath eaten thereof,bible-kjv.txt,0
33,hand lord destroy among host consumed came pass men war consumed dead among people lord spake unto saying thou art pass ar coast moab day thou comest nigh children ammon distress meddle give thee land children ammon possession given unto children lot possession also accounted land giants giants dwelt therein old time ammonites call zamzummims,bible-kjv.txt,0
34,head covered went barefoot people covered every man head went weeping went one told david saying ahithophel among conspirators absalom david said lord pray thee turn counsel ahithophel foolishness came pass david come top mount worshipped god behold hushai archite came meet coat rent earth upon head unto david said thou passest thou shalt burden unto thou return city say unto absalom,bible-kjv.txt,0
35,even haughtiness pride wrath lies shall therefore shall moab howl moab every one shall howl foundations kirhareseth shall ye mourn surely stricken fields heshbon languish vine sibmah lords heathen broken principal plants thereof come even unto jazer wandered wilderness branches stretched gone sea therefore bewail weeping jazer vine sibmah water thee tears heshbon elealeh shouting thy summer fruits thy harvest fallen gladness taken away,bible-kjv.txt,0
36,greek neither bond free neither male female ye one christ jesus ye christ ye abraham seed heirs according promise say heir long child differeth nothing servant though lord tutors governors time appointed father even children bondage elements world fulness time come god sent forth son made woman made law redeem law,bible-kjv.txt,0
37,bondwoman born flesh freewoman promise things allegory two covenants one mount sinai gendereth bondage agar agar mount sinai arabia answereth jerusalem bondage children jerusalem free mother us written rejoice thou barren bearest break forth cry thou travailest desolate hath many children hath husband brethren isaac children promise,bible-kjv.txt,0
38,ye among gentiles prepare war wake mighty men let men war draw near let come beat plowshares swords pruninghooks spears let weak say strong assemble come ye heathen gather together round thither cause thy mighty ones come lord let heathen wakened come valley jehoshaphat sit judge heathen round put ye sickle harvest ripe come get press full fats overflow wickedness great multitudes multitudes valley,bible-kjv.txt,0
39,entered temple signify accomplishment days purification offering offered every one seven days almost ended jews asia saw temple stirred people laid hands crying men israel help man teacheth men every people law place brought greeks also temple hath polluted holy place seen city trophimus ephesian supposed paul brought temple city,bible-kjv.txt,0
40,world angels men fools christ sake ye wise christ weak ye strong ye honourable despised even unto present hour hunger thirst naked buffeted certain dwellingplace labour working hands reviled bless persecuted suffer defamed intreat made filth world offscouring things unto day write things shame beloved sons warn though ye ten thousand instructers christ,bible-kjv.txt,0
41,done unto thee went way published throughout whole city great things jesus done unto came pass jesus returned people gladly received waiting behold came man named jairus ruler synagogue fell jesus feet besought would come house one daughter twelve years age lay dying went people thronged woman issue blood twelve years spent living upon physicians neither could healed,bible-kjv.txt,0
42,ye yet carnal whereas among envying strife divisions ye carnal walk men one saith paul another apollos ye carnal paul apollos ministers ye believed even lord gave every man planted apollos watered god gave increase neither planteth thing neither watereth god giveth increase planteth watereth one every man shall receive reward according labour labourers,bible-kjv.txt,0
43,land angel lord destroying throughout coasts israel therefore advise thyself word shall bring sent david said unto gad great strait let fall hand lord great mercies let fall hand man lord sent pestilence upon israel fell israel seventy thousand men god sent angel unto jerusalem destroy destroying lord beheld repented evil said angel destroyed enough stay thine hand angel lord stood,bible-kjv.txt,0
44,like great people tumultuous noise kingdoms nations gathered together lord hosts mustereth host battle come far country end heaven even lord weapons indignation destroy whole land howl ye day lord hand shall come destruction almighty therefore shall hands faint every man heart shall melt shall afraid pangs sorrows shall take hold shall pain woman travaileth shall amazed one another faces shall flames behold day lord cometh,bible-kjv.txt,0
45,man think prophet spiritual let acknowledge things write unto commandments lord man ignorant let ignorant wherefore brethren covet prophesy forbid speak tongues let things done decently order moreover brethren declare unto gospel preached unto also ye received wherein ye stand also ye saved ye keep memory preached unto unless ye believed vain delivered unto first also received christ died sins according,bible-kjv.txt,0
46,amminadab amminadab begat nahshon prince children judah nahshon begat salma salma begat boaz boaz begat obed obed begat jesse jesse begat firstborn eliab abinadab second shimma third nethaneel fourth raddai fifth ozem sixth david seventh whose sisters zeruiah abigail sons zeruiah abishai joab asahel three abigail bare amasa father amasa jether ishmeelite caleb son hezron begat children azubah wife jerioth sons jesher shobab ardon azubah dead,bible-kjv.txt,0
47,supplication poured complaint shewed trouble spirit overwhelmed within thou knewest path way wherein walked privily laid snare looked right hand beheld man would know refuge failed man cared soul cried unto thee lord said thou art refuge portion land living attend unto cry brought low deliver persecutors stronger bring soul prison may praise thy name righteous shall compass,bible-kjv.txt,0
48,people land made josiah son king stead rest acts amon written book chronicles kings judah buried sepulchre garden uzza josiah son reigned stead josiah eight years old began reign reigned thirty one years jerusalem mother name jedidah daughter adaiah boscath right sight lord walked way david father turned aside right hand left came pass,bible-kjv.txt,0
49,faith prove selves know ye selves jesus christ except ye reprobates trust ye shall know reprobates pray god ye evil appear approved ye honest though reprobates nothing truth truth glad weak ye strong also wish even perfection therefore write things absent lest present use sharpness according power lord hath given edification,bible-kjv.txt,0
50,said sister pharaoh daughter shall go call thee nurse hebrew women may nurse child thee pharaoh daughter said go maid went called child mother pharaoh daughter said unto take child away nurse give thee thy wages women took child nursed child grew brought unto pharaoh daughter became son called name moses said drew water came pass days moses grown,bible-kjv.txt,0
51,old eyes dim could see called esau eldest son said unto son said unto behold said behold old know day death therefore take pray thee thy weapons thy quiver thy bow go field take venison make savoury meat love bring may eat soul may bless thee die rebekah heard isaac spake esau son esau went field hunt venison,bible-kjv.txt,0
52,increase thereof lord god ye shall eat thing blood neither shall ye use enchantment observe times ye shall round corners heads neither shalt thou mar corners thy beard ye shall make cuttings flesh dead print marks upon lord prostitute thy daughter cause whore lest land fall whoredom land become full wickedness ye shall keep sabbaths reverence sanctuary lord regard familiar spirits neither seek wizards defiled lord,bible-kjv.txt,0
53,goldsmith maketh god fall yea worship bear upon shoulder carry set place standeth place shall remove yea one shall cry unto yet answer save trouble remember shew men bring mind ye transgressors remember former things old god none else god none like declaring end beginning ancient times things yet done saying counsel shall stand,bible-kjv.txt,0
54,concupiscence covetousness idolatry things sake wrath god cometh children disobedience ye also walked time ye lived ye also put anger wrath malice blasphemy filthy communication mouth lie one another seeing ye put old man deeds put new man renewed knowledge image created neither greek jew circumcision uncircumcision barbarian scythian bond free christ put therefore elect god,bible-kjv.txt,0
55,waters returned covered chariots horsemen host pharaoh came sea remained much one children israel walked upon dry land midst sea waters wall unto right hand left thus lord saved israel day hand egyptians israel saw egyptians dead upon sea shore israel saw great work lord upon egyptians people feared lord believed lord servant moses sang moses children israel song unto lord spake saying,bible-kjv.txt,0
56,provided king sustenance lay mahanaim great man king said unto barzillai come thou feed thee jerusalem barzillai said unto king long live go king unto jerusalem day fourscore years old discern good evil thy servant taste eat drink hear voice singing men singing women wherefore thy servant yet burden unto lord king thy servant go little way jordan king king recompense,bible-kjv.txt,0
57,tell whether ye sold land much said yea much peter said unto ye agreed together tempt spirit lord behold feet buried thy husband door shall carry thee fell straightway feet yielded ghost young men came found dead carrying forth buried husband great fear came upon church upon many heard things hands apostles many signs wonders wrought among people one accord,bible-kjv.txt,0
58,gate lord house toward north behold sat women weeping tammuz said unto hast thou seen son man turn thee yet thou shalt see greater abominations brought inner court lord house behold door temple lord porch altar five twenty men backs toward temple lord faces toward east worshipped sun toward east said unto hast thou seen son man light thing house,bible-kjv.txt,0
59,simple pass punished humility fear lord riches honour life thorns snares way froward doth keep soul shall far train child way go old depart rich ruleth poor borrower servant lender soweth iniquity shall reap vanity rod anger shall fail hath bountiful eye shall blessed giveth bread poor cast scorner contention shall go yea strife reproach shall cease,bible-kjv.txt,0
60,second abiah judges beersheba sons walked ways turned aside lucre took bribes perverted judgment elders israel gathered together came samuel unto ramah said unto behold thou art old thy sons walk thy ways make us king judge us like nations thing displeased samuel said give us king judge us samuel prayed unto lord lord said unto samuel hearken unto voice people say unto thee rejected thee rejected,bible-kjv.txt,0
61,bucklers shields king david house god set people every man weapon hand right side temple left side temple along altar temple king round brought king son put upon crown gave testimony made king jehoiada sons anointed said god save king athaliah heard noise people running praising king came people house lord looked behold king,bible-kjv.txt,0
62,people stood beholding rulers also derided saying saved others let save christ chosen god soldiers also mocked coming offering vinegar saying thou king jews save thyself superscription also written letters greek latin hebrew king jews one malefactors hanged railed saying thou christ save thyself us answering rebuked saying dost thou fear god seeing thou art condemnation indeed,bible-kjv.txt,0
63,meat serveth sitteth meat among serveth ye continued temptations appoint unto kingdom father hath appointed unto ye may eat drink table kingdom sit thrones judging twelve tribes israel lord said simon simon behold satan hath desired may sift wheat prayed thee thy faith fail thou art converted strengthen thy brethren said unto lord ready go thee prison,bible-kjv.txt,0
64,caused terror land living elam multitude round grave slain fallen sword gone uncircumcised nether parts earth caused terror land living yet borne shame go pit set bed midst slain multitude graves round uncircumcised slain sword though terror caused land living yet borne shame go pit put midst slain meshech,bible-kjv.txt,0
65,unto isaac jacob esau gave unto esau mount seir possess jacob children went egypt sent moses also aaron plagued egypt according among afterward brought brought fathers egypt ye came unto sea egyptians pursued fathers chariots horsemen unto red sea cried unto lord put darkness egyptians brought sea upon covered eyes seen done egypt ye dwelt wilderness long season brought land,bible-kjv.txt,0
66,beninu chief people parosh pahathmoab elam zatthu bani bunni azgad bebai adonijah bigvai adin ater hizkijah azzur hodijah hashum bezai hariph anathoth nebai magpiash meshullam hezir meshezabeel zadok jaddua pelatiah hanan anaiah hoshea hananiah hashub hallohesh pileha shobek rehum hashabnah maaseiah ahijah hanan anan malluch harim baanah rest people priests levites porters singers nethinims separated people lands unto law,bible-kjv.txt,0
67,scripture saith shall look pierced joseph arimathaea disciple jesus secretly fear jews besought pilate might take away body jesus pilate gave leave came therefore took body jesus came also nicodemus first came jesus night brought mixture myrrh aloes hundred pound weight took body jesus wound linen clothes spices manner jews bury place crucified garden garden new sepulchre wherein never man yet,bible-kjv.txt,0
68,lord pardon thy servant master goeth house rimmon worship leaneth hand bow house rimmon bow house rimmon lord pardon thy servant thing said unto go peace departed little way gehazi servant elisha man god said behold master hath spared naaman syrian receiving hands brought lord liveth run take somewhat gehazi followed naaman naaman saw running lighted,bible-kjv.txt,0
69,trouble saveth distresses sent word healed delivered destructions oh men would praise lord goodness wonderful works children men let sacrifice sacrifices thanksgiving declare works rejoicing go sea ships business great waters see works lord wonders deep commandeth raiseth stormy wind lifteth waves thereof mount heaven go depths soul melted trouble reel fro,bible-kjv.txt,0
70,cock crew maid saw began say stood one denied little stood said peter surely thou art one thou art galilaean thy speech agreeth thereto began curse swear saying know man ye speak second time cock crew peter called mind word jesus said unto cock crow twice thou shalt deny thrice thought thereon wept straightway morning chief priests held consultation elders scribes,bible-kjv.txt,0
71,speak earth shall teach thee fishes sea shall declare unto thee knoweth hand lord hath wrought whose hand soul every living thing breath mankind doth ear try words mouth taste meat ancient wisdom length days understanding wisdom strength hath counsel understanding behold breaketh built shutteth man opening behold withholdeth waters dry also sendeth,bible-kjv.txt,0
72,nothing lost therefore gathered together filled twelve baskets fragments five barley loaves remained unto eaten men seen miracle jesus said truth prophet come world jesus therefore perceived would come take force make king departed mountain alone even come disciples went unto sea entered ship went sea toward capernaum dark jesus come sea arose reason,bible-kjv.txt,0
73,loved called son egypt called went sacrificed unto baalim burned incense graven images taught ephraim also go taking arms knew healed drew cords man bands love take yoke jaws laid meat unto shall return land egypt assyrian shall king refused return sword shall abide cities shall consume branches devour counsels,bible-kjv.txt,0
74,become every maid turn come go king ahasuerus twelve months according manner women days purifications accomplished wit six months oil myrrh six months sweet odours things purifying women thus came every maiden unto king whatsoever desired given go house women unto king house evening went morrow returned second house women custody shaashgaz chamberlain kept concubines came,bible-kjv.txt,0
75,jeremiah certain priests sons trumpets namely zechariah son jonathan son shemaiah son mattaniah son michaiah son zaccur son asaph brethren shemaiah azarael milalai gilalai maai nethaneel judah hanani musical instruments david man god ezra scribe fountain gate went stairs city david going wall house david even unto water gate eastward company gave thanks went,bible-kjv.txt,0
76,chamberlains came told queen exceedingly grieved sent raiment clothe mordecai take away sackcloth received called esther hatach one king chamberlains appointed attend upon gave commandment mordecai know hatach went forth mordecai unto street city king gate mordecai told happened unto sum money haman promised pay treasuries jews destroy also gave copy writing,bible-kjv.txt,0
77,chief priests rulers delivered condemned death crucified trusted redeemed israel beside day third day since things done yea certain women also company made us astonished early sepulchre found body came saying also seen vision angels said alive certain us went sepulchre found even women said saw said unto fools slow,bible-kjv.txt,0
78,sin wherewith made judah sin evil sight lord rest acts manasseh sin sinned written book chronicles kings judah manasseh slept fathers buried garden house garden uzza amon son reigned stead amon twenty two years old began reign reigned two years jerusalem mother name meshullemeth daughter haruz jotbah evil sight lord father manasseh,bible-kjv.txt,0
79,people delivered unto hand abishai brother set array children ammon said syrians strong thou shalt help children ammon strong thee help thee good courage let us behave valiantly people cities god let lord good sight joab people drew nigh syrians unto battle fled children ammon saw syrians fled likewise fled abishai brother entered,bible-kjv.txt,0
80,ye took naked ye clothed sick ye visited prison ye came unto shall righteous answer saying lord saw thee hungred fed thee thirsty gave thee drink saw thee stranger took thee naked clothed thee saw thee sick prison came unto thee king shall answer say unto verily say unto inasmuch ye done unto one least brethren ye done unto shall say also unto,bible-kjv.txt,0
81,gone feet hath wrought done calling generations beginning lord first last isles saw feared ends earth afraid drew near came helped every one neighbour every one said brother good courage carpenter encouraged goldsmith smootheth hammer smote anvil saying ready sodering fastened nails moved thou israel art servant jacob chosen seed abraham friend thou,bible-kjv.txt,0
82,multitude years thou shalt increase price thereof according fewness years thou shalt diminish price according number years fruits doth sell unto thee ye shall therefore oppress one another thou shalt fear thy god lord god wherefore ye shall statutes keep judgments ye shall dwell land safety land shall yield fruit ye shall eat fill dwell therein safety ye shall say shall eat seventh year behold shall sow gather increase command blessing,bible-kjv.txt,0
83,multitude thy mercy hear truth thy salvation deliver mire let sink let delivered hate deep waters let waterflood overflow neither let deep swallow let pit shut mouth upon hear lord thy lovingkindness good turn unto according multitude thy tender mercies hide thy face thy servant trouble hear speedily draw nigh unto soul redeem deliver mine enemies thou hast known reproach shame dishonour,bible-kjv.txt,0
84,kept generations lord commanded moses aaron laid testimony kept children israel eat manna forty years came land inhabited eat manna came unto borders land canaan omer tenth part ephah congregation children israel journeyed wilderness sin journeys according commandment lord pitched rephidim water people drink wherefore people chide moses said give us water may drink moses said unto chide ye,bible-kjv.txt,0
85,joy singing glory lebanon shall given unto excellency carmel sharon shall see glory lord excellency god strengthen ye weak hands confirm feeble knees say fearful heart strong fear behold god come vengeance even god recompence come save eyes blind shall opened ears deaf shall unstopped shall lame man leap hart tongue dumb sing wilderness shall waters break streams desert parched ground shall become,bible-kjv.txt,0
86,men drew sword men judah five hundred thousand men david heart smote numbered people david said unto lord sinned greatly done beseech thee lord take away iniquity thy servant done foolishly david morning word lord came unto prophet gad david seer saying go say unto david thus saith lord offer thee three things choose thee one may unto thee gad came david told said unto shall seven,bible-kjv.txt,0
87,zebulun said rejoice zebulun thy going issachar thy tents shall call people unto mountain shall offer sacrifices righteousness shall suck abundance seas treasures hid sand gad said blessed enlargeth gad dwelleth lion teareth arm crown head provided first part portion lawgiver seated came heads people executed justice lord judgments israel dan said dan lion,bible-kjv.txt,0
88,morning sware one another isaac sent away departed peace came pass day isaac servants came told concerning well digged said unto found water called shebah therefore name city beersheba unto day esau forty years old took wife judith daughter beeri hittite bashemath daughter elon hittite grief mind unto isaac rebekah came pass isaac old eyes dim could see called esau eldest,bible-kjv.txt,0
89,lord thy god unto thine handmaid saying assuredly solomon thy son shall reign shall sit upon throne behold adonijah reigneth lord king thou knowest hath slain oxen fat cattle sheep abundance hath called sons king abiathar priest joab captain host solomon thy servant hath called thou lord king eyes israel upon thee thou shouldest tell shall sit throne lord king otherwise shall come pass lord king shall sleep,bible-kjv.txt,0
90,children leave rest substance babes behold thy face righteousness shall satisfied awake thy likeness love thee lord strength lord rock fortress deliverer god strength trust buckler horn salvation high tower call upon lord worthy praised shall saved mine enemies sorrows death compassed floods ungodly men made afraid sorrows hell compassed snares death prevented,bible-kjv.txt,0
91,forsaken lord god fathers executed judgment joash departed left great diseases servants conspired blood sons jehoiada priest slew bed died buried city david buried sepulchres kings conspired zabad son shimeath ammonitess jehozabad son shimrith moabitess concerning sons greatness burdens laid upon repairing house god behold written story book,bible-kjv.txt,0
92,rough places plain glory lord shall revealed flesh shall see together mouth lord hath spoken voice said cry said shall cry flesh grass goodliness thereof flower field grass withereth flower fadeth spirit lord bloweth upon surely people grass grass withereth flower fadeth word god shall stand ever zion bringest good tidings get thee high mountain jerusalem bringest good tidings lift thy voice strength lift,bible-kjv.txt,0
93,shadrach meshach abednego three men shadrach meshach abednego fell bound midst burning fiery furnace nebuchadnezzar king astonied rose haste spake said unto counsellors cast three men bound midst fire answered said unto king true king answered said lo see four men loose walking midst fire hurt form fourth like son god nebuchadnezzar came near mouth burning fiery furnace spake said shadrach meshach abednego,bible-kjv.txt,0
94,hand went man israel tent thrust man israel woman belly plague stayed children israel died plague twenty four thousand lord spake unto moses saying phinehas son eleazar son aaron priest hath turned wrath away children israel zealous sake among consumed children israel jealousy wherefore say behold give unto covenant peace shall seed even covenant,bible-kjv.txt,0
95,curse wicked rise men hide perish righteous increase often reproved hardeneth neck shall suddenly destroyed without remedy righteous authority people rejoice wicked beareth rule people mourn whoso loveth wisdom rejoiceth father keepeth company harlots spendeth substance king judgment establisheth land receiveth gifts overthroweth man flattereth neighbour spreadeth net feet transgression evil man snare righteous doth sing rejoice righteous considereth cause poor wicked regardeth,bible-kjv.txt,0
96,jehu cause cease kingdom house israel shall come pass day break bow israel valley jezreel conceived bare daughter god said unto call name loruhamah mercy upon house israel utterly take away mercy upon house judah save lord god save bow sword battle horses horsemen weaned loruhamah conceived bare son said god,bible-kjv.txt,0
97,meet ahaz thou shearjashub thy son end conduit upper pool highway fuller field say unto take heed quiet fear neither fainthearted two tails smoking firebrands fierce anger rezin syria son remaliah syria ephraim son remaliah taken evil counsel thee saying let us go judah vex let us make breach therein us set king midst even son tabeal thus saith lord god shall stand neither shall come pass,bible-kjv.txt,0
98,israelites seed abraham ministers christ speak fool labours abundant stripes measure prisons frequent deaths oft jews five times received forty stripes save one thrice beaten rods stoned thrice suffered shipwreck night day deep journeyings often perils waters perils robbers perils mine countrymen perils heathen perils city perils wilderness perils sea perils among false brethren,bible-kjv.txt,0
99,make cease murmurings children israel whereby murmur moses spake unto children israel every one princes gave rod apiece prince one according fathers houses even twelve rods rod aaron among rods moses laid rods lord tabernacle witness came pass morrow moses went tabernacle witness behold rod aaron house levi budded brought forth buds bloomed blossoms yielded almonds moses brought rods lord unto children israel,bible-kjv.txt,0
100,plain country reubenites ramoth gilead gadites golan bashan manassites law moses set children israel testimonies statutes judgments moses spake unto children israel came forth egypt side jordan valley bethpeor land sihon king amorites dwelt heshbon moses children israel smote come forth egypt possessed land land og king bashan two kings amorites side jordan toward sunrising,bible-kjv.txt,0
